time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-06 00:00:00+00:00,2,2,2.0,1.0
2025-07-07 00:00:00+00:00,32,8,22.0,2.0
2025-07-08 00:00:00+00:00,5,5,19.0,3.0
2025-07-09 00:00:00+00:00,4,4,5.0,2.0
2025-07-10 00:00:00+00:00,11,9,11.0,3.0
2025-07-11 00:00:00+00:00,6,6,9.0,2.0
2025-07-12 00:00:00+00:00,14,4,19.0,4.0
2025-07-13 00:00:00+00:00,14,7,39.0,2.0
2025-07-14 00:00:00+00:00,6,6,19.0,2.0
2025-07-15 00:00:00+00:00,5,5,14.0,2.0
2025-07-16 00:00:00+00:00,4,3,37.0,6.0
2025-07-17 00:00:00+00:00,79,15,79.0,3.0
2025-07-18 00:00:00+00:00,7,7,,
2025-07-19 00:00:00+00:00,2,2,,
